Driver,Team,Q1,Q2,Q3,Start,Finish,Track,Rain,D_Elo,T_Elo,Race_Id 
kevin_magnussen,haas,82.908,nan,nan,16.0,16.0,Italian Grand Prix,False,1154.9,1741.74,96
ricciardo,mclaren,82.139,81.855,81.925,4.0,nan,Italian Grand Prix,False,1343.07,1975.02,96
stroll,aston_martin,82.748,nan,nan,12.0,nan,Italian Grand Prix,False,1377.24,1895.99,96
alonso,alpine,82.089,81.861,nan,6.0,nan,Italian Grand Prix,False,1365.55,1866.23,96
vettel,aston_martin,82.636,nan,nan,11.0,nan,Italian Grand Prix,False,1355.76,1889.35,96
perez,red_bull,114.404,112.818,109.434,2.0,1.0,Singapore Grand Prix,True,1325.68,2074.0,97
leclerc,ferrari,114.129,112.343,109.412,1.0,2.0,Singapore Grand Prix,True,1220.61,2062.51,97
sainz,ferrari,114.559,113.219,109.583,4.0,3.0,Singapore Grand Prix,True,1348.44,2064.23,97
norris,mclaren,115.914,113.942,110.584,6.0,4.0,Singapore Grand Prix,True,1224.15,1977.3,97
ricciardo,mclaren,116.226,nan,nan,16.0,5.0,Singapore Grand Prix,True,1357.2,1987.9,97
stroll,aston_martin,115.629,114.211,nan,11.0,6.0,Singapore Grand Prix,True,1384.3,1894.64,97
max_verstappen,red_bull,113.057,112.723,111.395,8.0,7.0,Singapore Grand Prix,True,1410.03,2075.28,97
vettel,aston_martin,115.602,114.38,nan,13.0,8.0,Singapore Grand Prix,True,1362.91,1900.0,97
hamilton,mercedes,113.161,112.691,109.466,3.0,9.0,Singapore Grand Prix,True,1485.67,2227.98,97
gasly,alphatauri,115.606,113.546,111.211,7.0,10.0,Singapore Grand Prix,True,1207.23,1734.56,97
bottas,alfa,116.083,nan,nan,15.0,11.0,Singapore Grand Prix,True,1275.66,1871.7,97
kevin_magnussen,haas,115.103,114.006,111.573,9.0,12.0,Singapore Grand Prix,True,1151.63,1739.29,97
mick_schumacher,haas,115.736,114.37,nan,12.0,13.0,Singapore Grand Prix,True,1219.63,1738.96,97
russell,mercedes,114.633,114.012,nan,0.0,14.0,Singapore Grand Prix,True,1206.95,2217.3,97
tsunoda,alphatauri,115.314,113.848,111.983,10.0,nan,Singapore Grand Prix,True,1173.43,1734.56,97
ocon,alpine,116.337,nan,nan,17.0,nan,Singapore Grand Prix,True,1331.34,1863.24,97
albon,williams,116.985,nan,nan,18.0,nan,Singapore Grand Prix,True,1275.03,1859.54,97
alonso,alpine,115.36,113.127,109.966,5.0,nan,Singapore Grand Prix,True,1365.55,1849.56,97
latifi,williams,117.532,nan,nan,19.0,nan,Singapore Grand Prix,True,1192.49,1859.54,97
zhou,alfa,115.375,115.518,nan,14.0,nan,Singapore Grand Prix,True,1151.09,1871.7,97
max_verstappen,red_bull,90.224,90.346,89.304,1.0,1.0,Japanese Grand Prix,True,1412.71,2077.29,98
perez,red_bull,90.622,89.925,89.709,4.0,2.0,Japanese Grand Prix,True,1329.24,2079.96,98
leclerc,ferrari,90.402,90.486,89.314,2.0,3.0,Japanese Grand Prix,True,1221.37,2064.8,98
ocon,alpine,90.696,90.357,90.165,5.0,4.0,Japanese Grand Prix,True,1333.32,1851.04,98
hamilton,mercedes,90.906,90.443,90.261,6.0,5.0,Japanese Grand Prix,True,1487.45,2218.64,98
vettel,aston_martin,91.256,90.656,90.554,9.0,6.0,Japanese Grand Prix,True,1367.22,1903.23,98
alonso,alpine,90.603,90.343,90.322,7.0,7.0,Japanese Grand Prix,True,1365.98,1851.37,98
russell,mercedes,90.865,90.465,90.389,8.0,8.0,Japanese Grand Prix,True,1207.39,2218.97,98
latifi,williams,91.511,nan,nan,20.0,9.0,Japanese Grand Prix,True,1204.2,1868.32,98
norris,mclaren,90.881,90.473,91.003,10.0,10.0,Japanese Grand Prix,True,1224.78,1988.37,98
ricciardo,mclaren,90.88,90.659,nan,11.0,11.0,Japanese Grand Prix,True,1357.94,1988.93,98
stroll,aston_martin,91.419,nan,nan,19.0,12.0,Japanese Grand Prix,True,1391.72,1908.8,98
tsunoda,alphatauri,91.13,90.808,nan,13.0,13.0,Japanese Grand Prix,True,1174.26,1735.18,98
kevin_magnussen,haas,91.352,nan,nan,18.0,14.0,Japanese Grand Prix,True,1155.93,1742.18,98
bottas,alfa,91.226,90.709,nan,12.0,15.0,Japanese Grand Prix,True,1272.69,1869.47,98
zhou,alfa,90.894,90.953,nan,14.0,16.0,Japanese Grand Prix,True,1149.31,1868.13,98
mick_schumacher,haas,91.152,91.439,nan,15.0,17.0,Japanese Grand Prix,True,1217.65,1740.7,98
gasly,alphatauri,91.322,nan,nan,17.0,18.0,Japanese Grand Prix,True,1205.76,1734.08,98
sainz,ferrari,90.336,90.444,89.361,3.0,nan,Japanese Grand Prix,True,1328.43,2064.8,98
albon,williams,91.311,nan,nan,16.0,nan,Japanese Grand Prix,True,1275.03,1864.71,98
max_verstappen,red_bull,79.222,78.566,77.775,1.0,1.0,Mexico City Grand Prix,False,1414.95,2081.64,99
hamilton,mercedes,79.169,78.552,78.084,3.0,2.0,Mexico City Grand Prix,False,1489.72,2220.68,99
perez,red_bull,79.706,78.615,78.128,4.0,3.0,Mexico City Grand Prix,False,1331.15,2083.07,99
russell,mercedes,79.583,78.565,78.079,2.0,4.0,Mexico City Grand Prix,False,1206.97,2220.36,99
sainz,ferrari,79.566,78.56,78.351,5.0,5.0,Mexico City Grand Prix,False,1329.02,2065.25,99
leclerc,ferrari,79.505,79.109,78.555,7.0,6.0,Mexico City Grand Prix,False,1222.78,2066.31,99
ricciardo,mclaren,80.279,79.325,nan,11.0,7.0,Mexico City Grand Prix,False,1362.77,1992.55,99
ocon,alpine,79.945,79.081,79.01,10.0,8.0,Mexico City Grand Prix,False,1335.95,1853.34,99
norris,mclaren,79.857,79.119,78.721,8.0,9.0,Mexico City Grand Prix,False,1224.1,1992.04,99
bottas,alfa,79.523,78.762,78.401,6.0,10.0,Mexico City Grand Prix,False,1268.91,1865.3,99
gasly,alphatauri,80.256,79.672,nan,14.0,11.0,Mexico City Grand Prix,False,1209.54,1736.91,99
albon,williams,80.859,nan,nan,17.0,12.0,Mexico City Grand Prix,False,1280.12,1868.53,99
zhou,alfa,80.283,79.476,nan,12.0,13.0,Mexico City Grand Prix,False,1148.94,1865.02,99
vettel,aston_martin,80.419,nan,nan,16.0,14.0,Mexico City Grand Prix,False,1369.52,1910.53,99
stroll,aston_martin,80.52,nan,nan,20.0,15.0,Mexico City Grand Prix,False,1395.16,1913.11,99
mick_schumacher,haas,80.419,nan,nan,15.0,16.0,Mexico City Grand Prix,False,1217.06,1740.25,99
kevin_magnussen,haas,80.293,79.833,nan,19.0,17.0,Mexico City Grand Prix,False,1156.85,1740.94,99
latifi,williams,81.167,nan,nan,18.0,18.0,Mexico City Grand Prix,False,1203.57,1868.06,99
alonso,alpine,80.006,79.272,78.939,9.0,19.0,Mexico City Grand Prix,False,1365.98,1844.98,99
tsunoda,alphatauri,79.907,79.589,nan,13.0,nan,Mexico City Grand Prix,False,1167.58,1736.91,99
russell,mercedes,74.427,71.318,72.059,1.0,1.0,S�o Paulo Grand Prix,False,1211.21,2225.62,100
hamilton,mercedes,73.403,71.539,72.611,2.0,2.0,S�o Paulo Grand Prix,False,1494.78,2226.88,100
sainz,ferrari,74.68,70.89,72.357,7.0,3.0,S�o Paulo Grand Prix,False,1335.84,2073.13,100
leclerc,ferrari,74.486,70.95,nan,5.0,4.0,S�o Paulo Grand Prix,False,1227.27,2074.37,100
alonso,alpine,73.542,71.394,72.504,17.0,5.0,S�o Paulo Grand Prix,False,1371.71,1845.38,100
max_verstappen,red_bull,73.625,70.881,71.877,3.0,6.0,S�o Paulo Grand Prix,False,1412.76,2083.31,100
perez,red_bull,73.613,71.456,75.601,4.0,7.0,S�o Paulo Grand Prix,False,1331.64,2081.58,100
ocon,alpine,74.663,71.587,72.425,16.0,8.0,S�o Paulo Grand Prix,False,1337.88,1851.84,100
bottas,alfa,75.486,nan,nan,14.0,9.0,S�o Paulo Grand Prix,False,1276.94,1872.48,100
stroll,aston_martin,74.398,72.21,nan,15.0,10.0,S�o Paulo Grand Prix,False,1400.52,1919.12,100
vettel,aston_martin,73.597,71.678,nan,9.0,11.0,S�o Paulo Grand Prix,False,1370.79,1917.87,100
zhou,alfa,75.197,nan,nan,13.0,12.0,S�o Paulo Grand Prix,False,1153.11,1873.79,100
mick_schumacher,haas,76.361,nan,nan,12.0,13.0,S�o Paulo Grand Prix,False,1220.65,1741.25,100
gasly,alphatauri,74.371,71.675,nan,10.0,14.0,S�o Paulo Grand Prix,False,1207.53,1736.48,100
albon,williams,74.324,71.631,nan,19.0,15.0,S�o Paulo Grand Prix,False,1277.84,1865.6,100
latifi,williams,75.095,nan,nan,18.0,16.0,S�o Paulo Grand Prix,False,1203.26,1866.71,100
tsunoda,alphatauri,76.264,nan,nan,0.0,17.0,S�o Paulo Grand Prix,False,1154.38,1725.21,100
norris,mclaren,73.106,71.377,72.263,6.0,nan,S�o Paulo Grand Prix,False,1222.72,1981.9,100
kevin_magnussen,haas,73.954,71.41,71.674,8.0,nan,S�o Paulo Grand Prix,False,1141.51,1741.25,100
ricciardo,mclaren,74.931,72.14,nan,11.0,nan,S�o Paulo Grand Prix,False,1356.19,1981.9,100
max_verstappen,red_bull,84.754,84.622,83.824,1.0,1.0,Abu Dhabi Grand Prix,False,1415.0,2083.26,101
leclerc,ferrari,85.211,84.517,84.092,3.0,2.0,Abu Dhabi Grand Prix,False,1229.54,2076.08,101
perez,red_bull,84.82,84.419,84.052,2.0,3.0,Abu Dhabi Grand Prix,False,1332.27,2083.73,101
sainz,ferrari,85.09,84.521,84.242,4.0,4.0,Abu Dhabi Grand Prix,False,1336.7,2076.72,101
russell,mercedes,85.545,84.94,84.511,6.0,5.0,Abu Dhabi Grand Prix,False,1212.69,2227.99,101
norris,mclaren,85.387,84.903,84.769,7.0,6.0,Abu Dhabi Grand Prix,False,1224.13,1982.96,101
ocon,alpine,85.735,85.007,84.83,8.0,7.0,Abu Dhabi Grand Prix,False,1339.3,1852.91,101
stroll,aston_martin,85.741,85.359,nan,14.0,8.0,Abu Dhabi Grand Prix,False,1407.46,1923.07,101
ricciardo,mclaren,85.766,85.068,85.045,13.0,9.0,Abu Dhabi Grand Prix,False,1361.09,1986.64,101
vettel,aston_martin,85.523,84.974,84.961,9.0,10.0,Abu Dhabi Grand Prix,False,1370.17,1922.61,101
tsunoda,alphatauri,85.63,85.219,nan,11.0,11.0,Abu Dhabi Grand Prix,False,1155.0,1725.67,101
zhou,alfa,85.594,85.408,nan,15.0,12.0,Abu Dhabi Grand Prix,False,1156.73,1876.5,101
albon,williams,86.028,nan,nan,19.0,13.0,Abu Dhabi Grand Prix,False,1282.97,1870.56,101
gasly,alphatauri,85.859,nan,nan,17.0,14.0,Abu Dhabi Grand Prix,False,1210.52,1727.91,101
bottas,alfa,85.892,nan,nan,18.0,15.0,Abu Dhabi Grand Prix,False,1279.47,1878.4,101
mick_schumacher,haas,85.711,85.225,nan,12.0,16.0,Abu Dhabi Grand Prix,False,1217.12,1738.6,101
kevin_magnussen,haas,85.834,nan,nan,16.0,17.0,Abu Dhabi Grand Prix,False,1140.65,1737.96,101
hamilton,mercedes,85.594,84.774,84.508,5.0,18.0,Abu Dhabi Grand Prix,False,1494.78,2216.59,101
latifi,williams,86.054,nan,nan,20.0,19.0,Abu Dhabi Grand Prix,False,1201.44,1870.56,101
alonso,alpine,85.782,85.096,nan,10.0,nan,Abu Dhabi Grand Prix,False,1371.71,1852.91,101
max_verstappen,red_bull,91.295,90.503,89.708,1.0,1.0,Bahrain Grand Prix,False,1417.24,2085.41,102
perez,red_bull,91.479,90.746,89.846,2.0,2.0,Bahrain Grand Prix,False,1333.95,2086.67,102
alonso,aston_martin,91.158,90.645,90.336,5.0,3.0,Bahrain Grand Prix,False,1374.41,1924.63,102
sainz,ferrari,90.993,90.515,90.154,4.0,4.0,Bahrain Grand Prix,False,1337.56,2077.36,102
hamilton,mercedes,91.543,90.513,90.384,7.0,5.0,Bahrain Grand Prix,False,1497.25,2218.44,102
stroll,aston_martin,91.184,91.127,90.836,8.0,6.0,Bahrain Grand Prix,False,1409.93,1926.49,102
russell,mercedes,91.057,90.507,90.34,6.0,7.0,Bahrain Grand Prix,False,1212.07,2217.97,102
bottas,alfa,91.504,91.443,nan,12.0,8.0,Bahrain Grand Prix,False,1284.36,1882.07,102
gasly,alpine,92.181,nan,nan,20.0,9.0,Bahrain Grand Prix,False,1220.28,1860.23,102
albon,williams,91.461,nan,nan,15.0,10.0,Bahrain Grand Prix,False,1288.69,1874.85,102
tsunoda,alphatauri,91.4,92.51,nan,14.0,11.0,Bahrain Grand Prix,False,1158.78,1730.74,102
sargeant,williams,91.652,nan,nan,16.0,12.0,Bahrain Grand Prix,False,1730.74,1878.15,102
kevin_magnussen,haas,91.892,nan,nan,17.0,13.0,Bahrain Grand Prix,False,1144.69,1740.99,102
de_vries,alphatauri,92.121,nan,nan,19.0,14.0,Bahrain Grand Prix,False,1204.08,1733.8,102
hulkenberg,haas,91.204,90.809,nan,10.0,15.0,Bahrain Grand Prix,False,1237.09,1737.44,102
zhou,alfa,91.615,91.473,nan,13.0,16.0,Bahrain Grand Prix,False,1154.26,1880.22,102
norris,mclaren,91.652,91.381,nan,11.0,17.0,Bahrain Grand Prix,False,1218.43,1982.37,102
ocon,alpine,91.508,90.914,90.984,9.0,nan,Bahrain Grand Prix,False,1328.15,1851.87,102
leclerc,ferrari,91.094,90.282,90.0,3.0,nan,Bahrain Grand Prix,False,1212.87,2064.86,102
piastri,mclaren,92.101,nan,nan,18.0,nan,Bahrain Grand Prix,False,2064.86,1980.32,102
perez,red_bull,89.244,88.635,88.265,1.0,1.0,Saudi Arabian Grand Prix,False,1336.19,2088.35,103
max_verstappen,red_bull,88.761,109.953,nan,15.0,2.0,Saudi Arabian Grand Prix,False,1431.38,2098.96,103
alonso,aston_martin,89.298,88.757,88.73,2.0,3.0,Saudi Arabian Grand Prix,False,1375.04,1926.96,103
russell,mercedes,89.592,89.132,88.857,3.0,4.0,Saudi Arabian Grand Prix,False,1212.24,2218.1,103
hamilton,mercedes,89.689,89.374,89.223,7.0,5.0,Saudi Arabian Grand Prix,False,1499.72,2219.95,103
sainz,ferrari,89.411,88.957,88.931,4.0,6.0,Saudi Arabian Grand Prix,False,1336.31,2063.92,103
leclerc,ferrari,89.376,88.903,88.42,12.0,7.0,Saudi Arabian Grand Prix,False,1218.82,2068.38,103
ocon,alpine,89.707,89.255,89.078,6.0,8.0,Saudi Arabian Grand Prix,False,1326.48,1850.61,103
gasly,alpine,89.89,89.411,89.357,9.0,9.0,Saudi Arabian Grand Prix,False,1220.71,1850.93,103
kevin_magnussen,haas,89.744,89.634,nan,13.0,10.0,Saudi Arabian Grand Prix,False,1148.54,1740.33,103
tsunoda,alphatauri,89.939,nan,nan,16.0,11.0,Saudi Arabian Grand Prix,False,1164.24,1737.89,103
hulkenberg,haas,89.547,89.451,nan,10.0,12.0,Saudi Arabian Grand Prix,False,1235.51,1739.15,103
zhou,alfa,89.654,89.461,nan,11.0,13.0,Saudi Arabian Grand Prix,False,1152.77,1879.11,103
de_vries,alphatauri,90.244,nan,nan,18.0,14.0,Saudi Arabian Grand Prix,False,1207.66,1740.57,103
piastri,mclaren,89.706,89.378,89.243,8.0,15.0,Saudi Arabian Grand Prix,False,1193.0,1975.07,103
sargeant,williams,128.51,nan,nan,20.0,16.0,Saudi Arabian Grand Prix,False,1202.39,1879.94,103
norris,mclaren,90.447,nan,nan,19.0,17.0,Saudi Arabian Grand Prix,False,1219.35,1975.76,103
bottas,alfa,89.929,89.668,nan,14.0,18.0,Saudi Arabian Grand Prix,False,1280.77,1876.42,103
albon,williams,89.994,nan,nan,17.0,nan,Saudi Arabian Grand Prix,False,1285.36,1877.44,103
stroll,aston_martin,89.335,88.962,88.945,5.0,nan,Saudi Arabian Grand Prix,False,1394.74,1915.56,103
max_verstappen,red_bull,77.384,77.056,76.732,1.0,1.0,Australian Grand Prix,False,1433.62,2100.64,104
hamilton,mercedes,77.689,77.551,77.104,3.0,2.0,Australian Grand Prix,False,1501.99,2221.66,104
alonso,aston_martin,77.832,77.283,77.139,4.0,3.0,Australian Grand Prix,False,1376.95,1916.99,104
stroll,aston_martin,77.873,77.616,77.308,6.0,4.0,Australian Grand Prix,False,1397.28,1918.89,104
perez,red_bull,nan,nan,nan,20.0,5.0,Australian Grand Prix,False,1350.16,2111.12,104
norris,mclaren,78.243,78.119,nan,13.0,6.0,Australian Grand Prix,False,1227.41,1981.8,104
hulkenberg,haas,78.029,77.412,77.735,10.0,7.0,Australian Grand Prix,False,1239.19,1741.91,104
piastri,mclaren,78.517,nan,nan,16.0,8.0,Australian Grand Prix,False,1201.62,1988.26,104
zhou,alfa,78.54,nan,nan,17.0,9.0,Australian Grand Prix,False,1161.02,1882.61,104
tsunoda,alphatauri,78.471,78.099,nan,12.0,10.0,Australian Grand Prix,False,1167.03,1742.66,104
bottas,alfa,78.714,nan,nan,19.0,11.0,Australian Grand Prix,False,1288.01,1888.04,104
sainz,ferrari,77.928,77.349,77.27,5.0,12.0,Australian Grand Prix,False,1329.54,2063.3,104
gasly,alpine,78.312,77.574,77.675,9.0,13.0,Australian Grand Prix,False,1209.56,1842.57,104
ocon,alpine,77.77,77.768,nan,11.0,14.0,Australian Grand Prix,False,1317.63,1835.93,104
de_vries,alphatauri,78.45,78.335,nan,15.0,15.0,Australian Grand Prix,False,1202.85,1739.06,104
sargeant,williams,78.557,nan,nan,18.0,16.0,Australian Grand Prix,False,1199.65,1875.39,104
kevin_magnussen,haas,78.159,78.129,nan,14.0,17.0,Australian Grand Prix,False,1142.85,1737.64,104
russell,mercedes,77.654,77.513,76.968,2.0,nan,Australian Grand Prix,False,1194.98,2208.71,104
albon,williams,77.962,77.761,77.609,8.0,nan,Australian Grand Prix,False,1273.1,1866.19,104
leclerc,ferrari,78.218,77.39,77.369,7.0,nan,Australian Grand Prix,False,1205.5,2053.31,104
perez,red_bull,101.131,101.131,100.495,3.0,1.0,Azerbaijan Grand Prix,False,1355.68,2115.99,105
max_verstappen,red_bull,101.398,100.822,100.391,2.0,2.0,Azerbaijan Grand Prix,False,1436.28,2117.25,105
leclerc,ferrari,101.269,101.037,100.203,1.0,3.0,Azerbaijan Grand Prix,False,1206.58,2054.48,105
alonso,aston_martin,101.72,101.37,101.253,6.0,4.0,Azerbaijan Grand Prix,False,1381.47,1923.16,105
sainz,ferrari,102.197,101.369,101.016,4.0,5.0,Azerbaijan Grand Prix,False,1329.82,2054.33,105
hamilton,mercedes,102.113,101.177,101.177,5.0,6.0,Azerbaijan Grand Prix,False,1501.03,2208.51,105
stroll,aston_martin,102.524,101.576,101.611,9.0,7.0,Azerbaijan Grand Prix,False,1401.01,1925.06,105
russell,mercedes,102.073,101.654,nan,11.0,8.0,Azerbaijan Grand Prix,False,1199.45,2211.34,105
norris,mclaren,102.154,101.485,101.281,7.0,9.0,Azerbaijan Grand Prix,False,1220.2,1983.84,105
tsunoda,alphatauri,102.234,101.569,101.581,8.0,10.0,Azerbaijan Grand Prix,False,1162.08,1739.91,105
piastri,mclaren,102.455,101.636,101.611,10.0,11.0,Azerbaijan Grand Prix,False,1202.43,1983.45,105
albon,williams,102.171,101.818,nan,12.0,12.0,Azerbaijan Grand Prix,False,1272.38,1865.65,105
kevin_magnussen,haas,103.417,nan,nan,16.0,13.0,Azerbaijan Grand Prix,False,1148.44,1740.35,105
gasly,alpine,104.853,nan,nan,17.0,14.0,Azerbaijan Grand Prix,False,1215.78,1830.95,105
ocon,alpine,102.622,101.798,nan,19.0,15.0,Azerbaijan Grand Prix,False,1307.8,1833.22,105
sargeant,williams,102.242,102.395,nan,14.0,16.0,Azerbaijan Grand Prix,False,1198.17,1864.54,105
hulkenberg,haas,102.755,nan,nan,20.0,17.0,Azerbaijan Grand Prix,False,1238.55,1741.35,105
bottas,alfa,102.582,102.259,nan,13.0,18.0,Azerbaijan Grand Prix,False,1282.96,1885.89,105
zhou,alfa,102.642,nan,nan,15.0,nan,Azerbaijan Grand Prix,False,1158.39,1882.29,105
de_vries,alphatauri,115.282,nan,nan,18.0,nan,Azerbaijan Grand Prix,False,1202.97,1737.86,105
max_verstappen,red_bull,87.363,86.814,nan,9.0,1.0,Miami Grand Prix,False,1445.13,2123.89,106
perez,red_bull,87.713,87.328,86.841,1.0,2.0,Miami Grand Prix,False,1356.86,2124.78,106
alonso,aston_martin,88.179,87.097,87.202,2.0,3.0,Miami Grand Prix,False,1382.1,1925.53,106
russell,mercedes,88.086,87.743,87.804,6.0,4.0,Miami Grand Prix,False,1201.99,2213.24,106
sainz,ferrari,87.686,87.148,87.349,3.0,5.0,Miami Grand Prix,False,1328.94,2053.67,106
hamilton,mercedes,87.846,87.975,nan,13.0,6.0,Miami Grand Prix,False,1509.09,2219.28,106
leclerc,ferrari,87.713,86.964,87.861,7.0,7.0,Miami Grand Prix,False,1206.94,2053.94,106
gasly,alpine,88.061,87.612,87.786,5.0,8.0,Miami Grand Prix,False,1213.22,1831.3,106
ocon,alpine,87.872,87.444,87.935,8.0,9.0,Miami Grand Prix,False,1307.12,1830.79,106
kevin_magnussen,haas,87.809,87.673,87.767,4.0,10.0,Miami Grand Prix,False,1142.98,1737.26,106
tsunoda,alphatauri,88.429,nan,nan,17.0,11.0,Miami Grand Prix,False,1168.23,1742.47,106
stroll,aston_martin,88.476,nan,nan,18.0,12.0,Miami Grand Prix,False,1406.69,1929.79,106
bottas,alfa,87.864,87.564,nan,10.0,13.0,Miami Grand Prix,False,1280.33,1880.32,106
albon,williams,88.234,87.795,nan,11.0,14.0,Miami Grand Prix,False,1269.84,1862.64,106
hulkenberg,haas,87.945,87.903,nan,12.0,15.0,Miami Grand Prix,False,1236.08,1735.4,106
zhou,alfa,88.18,88.091,nan,14.0,16.0,Miami Grand Prix,False,1156.91,1879.21,106
norris,mclaren,88.394,nan,nan,16.0,17.0,Miami Grand Prix,False,1219.34,1982.81,106
de_vries,alphatauri,88.325,88.395,nan,15.0,18.0,Miami Grand Prix,False,1200.27,1740.45,106
piastri,mclaren,88.484,nan,nan,19.0,19.0,Miami Grand Prix,False,1201.25,1981.92,106
sargeant,williams,88.577,nan,nan,20.0,20.0,Miami Grand Prix,False,1196.35,1861.28,106
max_verstappen,red_bull,72.386,71.908,71.365,1.0,1.0,Monaco Grand Prix,True,1447.81,2126.79,107
alonso,aston_martin,72.886,72.107,71.449,2.0,2.0,Monaco Grand Prix,True,1384.12,1931.31,107
ocon,alpine,72.967,72.248,71.553,3.0,3.0,Monaco Grand Prix,True,1308.59,1831.89,107
hamilton,mercedes,72.872,72.156,71.725,5.0,4.0,Monaco Grand Prix,True,1511.07,2220.76,107
russell,mercedes,72.769,72.151,71.964,8.0,5.0,Monaco Grand Prix,True,1206.22,2223.93,107
leclerc,ferrari,72.912,72.103,71.471,6.0,6.0,Monaco Grand Prix,True,1207.46,2054.33,107
gasly,alpine,73.033,72.169,71.933,7.0,7.0,Monaco Grand Prix,True,1213.65,1832.22,107
sainz,ferrari,72.717,72.21,71.63,4.0,8.0,Monaco Grand Prix,True,1324.92,2051.31,107
norris,mclaren,72.877,72.377,72.254,10.0,9.0,Monaco Grand Prix,True,1221.23,1983.34,107
piastri,mclaren,73.006,72.395,nan,11.0,10.0,Monaco Grand Prix,True,1203.26,1984.85,107
bottas,alfa,73.038,72.625,nan,15.0,11.0,Monaco Grand Prix,True,1285.93,1883.41,107
de_vries,alphatauri,73.054,72.428,nan,12.0,12.0,Monaco Grand Prix,True,1201.09,1741.07,107
zhou,alfa,73.523,nan,nan,19.0,13.0,Monaco Grand Prix,True,1163.07,1888.03,107
albon,williams,72.706,72.527,nan,13.0,14.0,Monaco Grand Prix,True,1269.41,1860.95,107
tsunoda,alphatauri,72.642,72.249,72.082,9.0,15.0,Monaco Grand Prix,True,1161.17,1735.78,107
perez,red_bull,73.85,nan,nan,20.0,16.0,Monaco Grand Prix,True,1359.73,2128.94,107
hulkenberg,haas,73.279,nan,nan,18.0,17.0,Monaco Grand Prix,True,1236.59,1735.78,107
sargeant,williams,73.113,nan,nan,16.0,18.0,Monaco Grand Prix,True,1194.06,1859.23,107
kevin_magnussen,haas,73.27,nan,nan,17.0,19.0,Monaco Grand Prix,True,1138.99,1732.79,107
stroll,aston_martin,72.722,72.623,nan,14.0,nan,Monaco Grand Prix,True,1399.86,1926.18,107
max_verstappen,red_bull,73.615,72.76,72.272,1.0,1.0,Spanish Grand Prix,False,1450.05,2130.62,108
hamilton,mercedes,72.937,72.999,72.818,4.0,2.0,Spanish Grand Prix,False,1514.03,2226.15,108
russell,mercedes,73.326,73.447,nan,12.0,3.0,Spanish Grand Prix,False,1216.38,2233.77,108
perez,red_bull,73.874,73.334,nan,11.0,4.0,Spanish Grand Prix,False,1367.72,2136.61,108
sainz,ferrari,73.411,72.79,72.734,2.0,5.0,Spanish Grand Prix,False,1323.45,2050.2,108
